hash,author_date,files_changed,insertions,deletions,message_length,label,total_complexity,max_complexity,total_nloc,max_duplication_similarity,security_issues_low,security_issues_medium,security_issues_high
1c30ef453b2087cee5a300481ac092af9edf6509,2012-12-17 09:33:13+00:00,1,0,102,21,0,26,26,108,1.0000007152557373,0,0,3
483790083238d327c5969007a9677ea57cb11880,2012-12-17 09:55:58+00:00,4,12,13,61,1,229,132,731,1.0,0,0,3
42ee255c80374d974e696b73fa0c6685afb34cff,2012-12-17 09:56:16+00:00,1,1,1,15,0,27,27,102,0.0,0,0,0
92355ada54a3a19341f7fbc65a8bc50816858c63,2012-12-17 10:09:44+00:00,1,15,33,7,0,39,39,150,0.999915599822998,0,0,0
def20cdb0cf1d4fcc3aa4cd3164602d6c4029ac3,2012-12-17 10:12:59+00:00,2,0,8,44,0,167,129,500,0.0,0,0,0
a776e7cb3e57e56a2d9974b730e6f5e7776751a4,2012-12-17 10:23:22+00:00,2,38,5,18,0,177,129,517,0.9990028738975525,0,0,0
4bad1285b695771154eb9d17f42d49cfd6419538,2012-12-17 10:47:41+00:00,3,26,47,16,0,135,85,386,0.9999999403953552,0,0,0
42b029552190f6639642d0f62d27abcd1ceed51e,2012-12-17 10:48:18+00:00,1,0,4,9,0,42,42,159,0.0,0,0,0
899c9a9522e963be6153da78937babf85b07857f,2012-12-17 10:49:25+00:00,1,6,5,11,0,43,43,165,0.9999999403953552,0,0,0
a75ba04eed165da54416e4b32f26a6bb566d8203,2012-12-17 10:59:17+00:00,1,0,1,15,0,77,77,262,0.9999999403953552,0,0,0
a197309e214ad060cd5f084ab47f6d04f09cf68b,2012-12-17 11:02:01+00:00,1,6,2,19,0,130,130,355,0.9997463226318359,0,0,0
ca0d08eedaa9d0c79ccd9c69fedae89ed7812c53,2012-12-17 11:25:03+00:00,2,21,17,13,0,161,131,467,0.9999995827674866,0,0,0
bc4af7c7e1b8895ac58633448a733eba8550e8d5,2012-12-17 11:25:47+00:00,1,1,0,10,0,30,30,112,0.9998425841331482,0,0,0
5b5d8a81b7094a4131e40da1eaf127fec341bfa0,2012-12-17 11:26:22+00:00,1,0,2,11,0,30,30,112,0.0,0,0,0
4c3b9df6091b65d8c72763222bd5fdefb7231149,2012-12-17 11:35:01+00:00,4,13,16,18,0,211,130,651,1.0000001192092896,0,0,0
bc34f33955d7f71c82da18d109f278470d083dab,2012-12-17 11:35:10+00:00,1,5,0,17,0,131,131,357,0.9997747540473938,0,0,0
d11522b29e3d05017c1464f13dd3be70c3ffd1a4,2012-12-17 11:55:33+00:00,1,21,2,28,1,47,47,175,1.0000001192092896,0,0,0
c3431bb6f21bf7c88ff86d9a232ba4db54bb91a0,2012-12-17 12:01:59+00:00,3,3,60,7,1,287,131,823,0.9999998807907104,0,0,0
a982b0d90346febf9c0b4df042fc80fc18cc93dd,2012-12-17 12:21:10+00:00,2,16,3,13,0,82,52,293,1.0,0,0,0
e4c4c80b82e14cf60e43653d6934a7d862f00fa5,2012-12-17 12:27:25+00:00,14,8,1907,20,0,0,0,0,0.0,0,0,0
82cce0212064719b80fb26628249d6b1f2ced6b7,2012-12-17 12:29:33+00:00,2,25,0,10,0,3,3,9,1.0000003576278687,1,0,0
73ed0d01f64eec04760a1ea2fe078bc1d2a327b4,2012-12-17 12:39:27+00:00,1,43,0,11,0,8,8,44,1.0,3,0,0
0569fe44d804765a52b54c93835c5057e67d1751,2012-12-17 13:09:52+00:00,4,160,4,10,0,157,133,504,1.0000004768371582,3,24,0
480a3821ab9ebfdd0830ad9907b99af99d251e66,2012-12-17 13:17:19+00:00,38,33,7240,14,0,29,29,169,1.000000238418579,3,34,0
1451ba0c6d395c41f86da35036fa361c3a41bc90,2012-12-17 13:33:18+00:00,4,17,91,11,0,183,131,532,1.0,0,0,0
c65a52a1d0021055b407d913c216330822307f3c,2012-12-17 13:36:58+00:00,3,2,3,6,0,131,131,350,0.9999707937240601,0,0,0
c2100c0a4e068aedcae24945cd0cb23cd80a795b,2012-12-17 13:39:13+00:00,2,2,2,16,0,0,0,0,0.0,0,0,0
92209d9ebe2d8ef6bdb30f897e8cee67e956a5ef,2012-12-17 13:42:47+00:00,2,1,2,3,0,29,29,169,1.0,3,34,0
957216d1fb8228cb91a0e8cec10939d4c2e707ed,2012-12-17 13:46:50+00:00,1,10,3,14,0,0,0,0,0.0,0,0,0
b95ad3f6a8dea9c443e46a20ae8f2a9610831751,2012-12-17 14:57:13+00:00,2,1,603,6,0,0,0,0,0.0,0,0,0
4c647cd8b743822dc1af652ec5f96285d86a0d5d,2012-12-17 14:57:48+00:00,1,1,1,7,0,1,1,23,0.0,0,0,0
88b5ebceb61d65197ada96a8b2e42ef1afa31af8,2012-12-17 14:59:05+00:00,1,1,1,6,0,0,0,49,0.0,2,0,0
0d8d99de660ecdd3561e5b52d9641d4cb20c5ab1,2012-12-17 15:07:13+00:00,1,0,1,23,0,0,0,0,0.0,0,0,0
31c73a61f9791d54e64d563119a6c088596c8e4d,2012-12-17 15:26:11+00:00,1,1,1,11,0,0,0,0,0.0,0,0,0
9bb332fee12a43c49661beabea8ea4809755036b,2012-12-17 17:55:40+00:00,1,0,1,11,0,0,0,0,0.0,0,0,0
910b2312d644aa3edf5d03f5dc760474a949b71d,2012-12-17 18:38:38+00:00,1,1,1,27,1,30,30,112,0.9998676776885986,0,0,0
1e64fbcb559d3ca51790ec1e04385c5bfb625dc9,2012-12-17 18:41:20+00:00,2,10,8,14,0,82,56,295,1.0,0,0,0
64eee1eba72cf9e5e5f99e0db00139023c0a30cf,2012-12-17 18:42:03+00:00,1,5,0,6,0,0,0,0,0.0,0,0,0
8b1b706903bb2bafd470ebfe46467daff0d95ff7,2012-12-17 18:42:32+00:00,1,1,1,21,0,52,52,182,0.9999988079071045,0,0,0
27c6dc373508917da38ccca4e796b16e4f6c228f,2012-12-17 18:46:09+00:00,0,1,1,64,0,0,0,0,0.0,0,0,0
5152c98223d46c76cb7e88cb833b0087daf83d54,2012-12-17 18:52:44+00:00,1,2,2,13,0,26,26,108,0.9998517632484436,0,0,0
b30b09e84c5709149e796af5cb07671db823af53,2012-12-17 18:53:24+00:00,2,5,4,6,0,1,1,23,0.0,0,0,0
5eb3a17b55992163e5958fc30775194d96b8f7ed,2012-12-17 18:58:07+00:00,2,7,2,6,0,26,26,108,0.9998425841331482,0,0,0
f549efd43d4d9d9b8338b64317c15d4b6739e42e,2012-12-17 18:58:33+00:00,1,2,2,6,0,1,1,23,0.0,0,0,0
fe0b0a989fad80a300d2cf940d58370d13cc9e42,2012-12-17 19:02:06+00:00,2,3,3,71,0,0,0,0,0.0,0,0,0
d0f23820b549b5aa145fb7fdbc1869953e998e07,2012-12-17 19:03:40+00:00,0,3,3,68,0,0,0,0,0.0,0,0,0
a7c5d5e8ac7b4fac71352ef359a5af6b812a9a4c,2012-12-17 19:25:21+00:00,3,85,56,46,1,0,0,0,0.0,0,0,0
4701243199b6d4d970e68f856a9aed8114322ba8,2012-12-17 19:27:36+00:00,0,85,74,64,0,0,0,0,0.0,0,0,0
916e6fcd64d16252cb884106a0dd225a7a1c2549,2012-12-17 20:28:08+00:00,1,9,1,42,0,30,30,176,0.9986191987991333,3,35,0
8c01865d62df56a8cd9f9e776febf456d91d2010,2012-12-17 20:39:15+00:00,1,4,8,40,0,131,131,348,0.9997689723968506,0,0,0
5c4aa0bcb70d2bb6e99908e62161e549e983ddba,2012-12-17 20:53:22+00:00,0,13,9,101,0,0,0,0,0.0,0,0,0
dc74223461aeda6c988fc94a17cb6b3774b2780d,2012-12-17 23:16:29+00:00,1,1,1,232,0,0,0,0,0.0,0,0,0
e355d6ac6cbc8278ec5935986216e32541b80dd1,2012-12-18 01:13:18+00:00,1,4,4,39,1,56,56,187,1.0,0,0,0
68d394952a8d37fae23abcadc54ca76dffacb376,2012-12-18 01:19:11+00:00,4,11,20,66,1,292,131,850,1.0000007152557373,0,0,3
a2f773a9fc956451e641e257bb58284f06beffac,2012-12-18 05:44:56+00:00,0,11,20,72,0,0,0,0,0.0,0,0,0
027fbd3d51c760a5647c9e82e3757e178c02f6a4,2012-12-18 05:45:49+00:00,0,4,4,86,0,0,0,0,0.0,0,0,0
b2d03ac9a246225a0f4228b1cd6ae442ffdb2bd2,2012-12-18 05:49:45+00:00,0,1,1,88,0,0,0,0,0.0,0,0,0
c60b72e2d0c505b016741c419894e1feaeb96d9d,2012-12-18 09:50:41+00:00,2,8,2,6,0,1,1,23,0.0,0,0,0
6acce57271efce8c17cea2f1eece943f429e3879,2012-12-18 10:01:32+00:00,1,2,2,9,0,56,56,187,0.9967588186264038,0,0,0
14da5cf180c4776f6a4aeeb8a6979ee885fc8c82,2012-12-18 14:43:55+00:00,1,6,1,203,0,58,58,190,0.9999196529388428,0,0,0
4966d9c7141a9e1c43242a45cd5b29d8224a0bc6,2012-12-18 18:09:33+00:00,0,6,1,60,0,0,0,0,0.0,0,0,0
7e594eb1219616b3f18950e965f53419ab656680,2012-12-19 20:04:50+00:00,1,1,1,34,0,131,131,345,0.9999707937240601,0,0,0
8cb904b49d343a4f6ede534bdcfdf7b614ea77e0,2012-12-19 20:11:17+00:00,1,1,1,53,0,26,26,106,0.9999594688415527,0,0,0
f1ba27faa2b9b1a26e6c935c18acd6fcd9e7e164,2012-12-19 20:26:41+00:00,1,1,1,31,1,26,26,106,0.9999594688415527,0,0,0
05de270d7a074999ef3c58fede2b4fae7433aeaf,2012-12-19 20:30:11+00:00,1,2,0,30,0,131,131,345,0.9999023079872131,0,0,0
0769ee3b6dce489733dd34e54072395d9e92e4da,2012-12-19 21:12:03+00:00,0,3,1,76,0,0,0,0,0.0,0,0,0
09da1921ffbd9cfd4dff83ca440cc49b087c732c,2012-12-19 21:37:47+00:00,1,1,1,18,0,26,26,106,0.0,0,0,0
dd271782e82e7cabbf6a4ce5f26c9602780687d2,2012-12-20 14:44:43+00:00,1,4,4,84,1,8,8,20,0.9998263120651245,0,0,0
bfef8d99c856b4700f09f16f50cf1ac8818a9e0c,2012-12-20 14:47:29+00:00,1,3,3,105,0,58,58,190,0.9998605251312256,0,0,0
a49db50b4a7d354617098f5868fda11b01f0976d,2012-12-20 17:09:24+00:00,0,7,7,133,0,0,0,0,0.0,0,0,0
0b42772663d50fddc4fec9e5fc397eaff00dfe3f,2012-12-20 20:38:04+00:00,1,1,1,22,0,131,131,345,0.9999023079872131,0,0,0
60b4843678c4681701e3f67d17c90a0ee370b0f8,2012-12-20 20:55:51+00:00,0,1,1,76,0,0,0,0,0.0,0,0,0
1790b1df172aaef9bb86858169abec0d8849311f,2012-12-22 11:03:29+00:00,1,5,2,29,0,0,0,0,0.0,0,0,0
b8affd95200c56ea701d1302635496f1a512bfbd,2012-12-22 11:05:50+00:00,0,2,2,86,0,0,0,0,0.0,0,0,0
e23343ab17c7ab41d8f741724cc84c54963fb90f,2012-12-22 11:08:47+00:00,0,5,2,77,0,0,0,0,0.0,0,0,0
b479a62ec2c0a3c64d4a67540263b82afd68f55d,2012-12-22 12:00:24+00:00,1,1,1,166,0,131,131,340,0.0,0,0,0
702f4039bc2f8543d2b337cb18c7d730afa1cccb,2012-12-22 12:11:45+00:00,1,19,2,131,1,29,29,115,0.9999995827674866,0,0,0
d675abbd3f3883bc5a45895da2d63ffec5ed4634,2012-12-22 13:35:45+00:00,1,1,1,23,0,131,131,340,0.0,0,0,0
7b1b9df423ec08a2126c8e8650f7dc26a28cbaec,2012-12-22 21:44:43+00:00,1,2,2,84,0,0,0,0,0.0,0,0,0
78f48aef8f494f9e85f747a9c1045e7fb78ffc67,2012-12-22 21:46:05+00:00,1,1,1,124,0,0,0,0,0.0,0,0,0
22a1f0917baf70f3c598737ae50c8846a96eec5c,2012-12-22 22:10:17+00:00,0,1,1,85,0,0,0,0,0.0,0,0,0
aaa3bf16a9e96bb075951a1624e814ed53b45236,2012-12-22 22:10:30+00:00,0,2,2,72,0,0,0,0,0.0,0,0,0
7d085b188cbf71d2ba9a3124d7acfc57c75fe954,2012-12-23 05:51:26+00:00,3,7,5,372,0,88,57,367,1.0,3,36,0
a158abfa15cdadc3ce5b9b98e0c01e8d50d5f69b,2012-12-23 05:52:18+00:00,1,2,0,43,0,0,0,0,0.0,0,0,0
1539d17366645132d435f62b132cbe84d1b16898,2012-12-23 06:02:26+00:00,1,14,15,16,0,0,0,0,0.0,0,0,0
b3fbc810d2b509d2c05e4cd024ae93d8ba4e5751,2012-12-23 06:02:32+00:00,1,3,19,16,0,0,0,0,0.0,0,0,0
484916066a462b245d260514471c66015e5962a4,2012-12-23 06:06:12+00:00,0,7,5,67,0,0,0,0,0.0,0,0,0
f8a59c3e6fc7a6f1dd5d4f9783ee25c8458bccee,2012-12-23 06:14:22+00:00,1,14,2,18,0,131,131,345,1.0,0,0,0
aa3347b2a3a13d5f807ff98b81cabcc5fc9f89fc,2012-12-23 06:14:27+00:00,1,2,0,7,0,0,0,0,0.0,0,0,0
28b706da83fed39a04c05c84b032fbdf35a542e2,2012-12-23 06:15:14+00:00,1,2,2,6,0,1,1,23,0.0,0,0,0
6e780fad6d15eea0366103501ed354b92ff28ba7,2012-12-23 06:16:00+00:00,1,0,2,21,0,131,131,344,1.0,0,0,0
5f9fecd3aa0ce584eeb1ab7d8211e0f8b510a73e,2012-12-23 06:21:02+00:00,1,6,2,21,0,131,131,344,0.9998266100883484,0,0,0
70faca2a14eda2f0c182f300f1c46fca8560cdc1,2012-12-23 06:25:01+00:00,1,5,6,33,0,131,131,340,1.0,0,0,0
3ddcc99131adc5773ef0a12035580298bee35f5f,2012-12-23 06:40:07+00:00,3,47,19,11,1,189,131,530,0.9998543858528137,0,0,0
fcccc82282e9884cf607b371c21dfe5cae91c240,2012-12-23 06:40:12+00:00,0,7,5,44,0,0,0,0,0.0,0,0,0
f8e2d0e7328b74e4cc6e60edd1eecaaa1052eb96,2012-12-23 06:44:54+00:00,2,10,4,8,0,139,131,360,1.000000238418579,0,0,0
f0fe551dc999c4887767f369951732f04178f45e,2012-12-23 06:45:49+00:00,1,2,1,21,0,131,131,340,0.9989965558052063,0,0,0
526a0befc75a0e22ee42ee11a1879f892dae6e0a,2012-12-23 06:47:35+00:00,1,0,16,15,0,0,0,0,0.0,0,0,0
9f89ebe0de1c7d493b955b0c8c192583e7a35444,2012-12-23 06:49:44+00:00,1,2,11,16,0,0,0,0,0.0,0,0,0
911e8aec8d7101536c443e7918929fe7e8fb9496,2012-12-23 06:50:23+00:00,1,2,2,19,0,0,0,0,0.0,0,0,0
d45eb53bc785b70021b3f8a52013c3f784bd5372,2012-12-23 06:50:52+00:00,1,2,2,11,0,0,0,0,0.0,0,0,0
5a7d461230b174cda57a2b73deb142e15683183e,2012-12-23 06:51:23+00:00,2,1,0,10,0,0,0,0,0.0,0,0,0
f0beed86862a5154965cd2d39ce057c1a6ac841d,2012-12-23 06:53:22+00:00,1,1,1,1,0,0,0,0,0.0,0,0,0
25a9c9fb22723f88b1a30ebce14749be3f3212c3,2012-12-23 06:56:46+00:00,1,1,0,16,0,0,0,0,0.0,0,0,0
ab64052642f8de84873e2b449e06c96363a0afad,2012-12-23 07:07:01+00:00,2,21,2,16,0,0,0,0,0.0,0,0,0
08f66a99b17e59355e2aeaf2d37244b18b69f6e1,2012-12-23 07:13:31+00:00,2,27,14,19,0,0,0,0,0.0,0,0,0
1960c3c29d09e45a13851ea49f883f461e89797a,2012-12-23 07:25:59+00:00,1,19,3,10,0,0,0,0,0.0,0,0,0
e00e50d01a84d421cb9f128e4f3a60a96203bee5,2012-12-23 07:27:28+00:00,1,1,1,9,0,0,0,0,0.0,0,0,0
a23f22e5dc81b359229d68a10352c4ad8ed71c46,2012-12-23 07:29:24+00:00,1,6,27,7,0,0,0,0,0.0,0,0,0
afd64822198206aef3b4b6fc7140fe351dfafd43,2012-12-23 07:33:03+00:00,1,10,3,14,0,0,0,0,0.0,0,0,0
066512900897d4092846529e7017df99a0aece6b,2012-12-23 07:34:53+00:00,1,8,46,17,0,0,0,0,0.0,0,0,0
5b5ff6920102e013cf041bd342459e4e0613294f,2012-12-23 07:42:14+00:00,2,19,27,11,0,0,0,0,0.0,0,0,0
f1d51aa7eb22837d6179b406d9b289d35278871d,2012-12-23 07:45:41+00:00,1,2,1,7,0,0,0,0,0.0,0,0,0
bbea679ab278f9aa7a12df404fd55f354b0701f1,2012-12-23 10:40:18+00:00,2,16,44,48,0,108,106,286,0.997770369052887,0,0,0
81c18c70f5b2bf22be57fd2f0d134f269d0c971c,2012-12-23 10:49:02+00:00,0,16,44,102,0,0,0,0,0.0,0,0,0
594716abeaf95788a69dfcab1cfa435e6f35ea39,2012-12-27 11:24:55+00:00,0,19,2,72,0,0,0,0,0.0,0,0,0
641f4611b285d8c3b9bee7d6ce62ea1c4d4fc242,2012-12-27 13:37:36+00:00,2,19,2,45,0,137,108,397,0.9999998807907104,0,0,0
054e1ab3ee4366a9c71a96e121cf88355b5e2f3e,2012-12-28 15:38:04+00:00,1,0,1,29,0,29,29,117,0.9997225999832153,0,0,0
1d35d439cc6a99385629cdb23cea61e250a0df5a,2012-12-28 15:41:55+00:00,0,18,2,73,0,0,0,0,0.0,0,0,0
fef09a66916e89294030e08bd13b7ed238f9336f,2012-12-31 00:46:04+00:00,1,0,6,38,0,0,0,0,0.0,0,0,0
c03e89341622664efb67d5cceaa516004eb91de5,2012-12-31 07:49:44+00:00,0,0,6,97,0,0,0,0,0.0,0,0,0
5d87e1aeba0f98d13b7827c8472dab26eb3bd13e,2012-12-31 22:59:18+00:00,1,2,2,14,0,0,0,0,0.0,0,0,0
5264c71d86c078f60b9880cc0f481c7fea2b41db,2013-01-02 19:25:33+00:00,1,1,0,125,0,29,29,118,0.9998255372047424,0,0,0
7687746c7c1691946f24e414c065025f895104e6,2013-01-04 21:33:51+00:00,1,5,10,48,0,0,0,0,0.0,0,0,0
7dc13e5cabaa857605c44f959846fdff77a88de8,2013-01-04 21:46:14+00:00,1,4,4,45,0,0,0,0,0.0,0,0,0
ba1df2cfca15c6344146992a46eee8ca8db67580,2013-01-07 18:34:51+00:00,1,1,1,45,0,0,0,0,0.0,0,0,0
50934e056e125e2feba2d3163e791874516bc5eb,2013-01-07 18:41:32+00:00,0,1,1,100,0,0,0,0,0.0,0,0,0
21616a815b93bc4074c43f2f290c1de571169e23,2013-01-07 18:41:51+00:00,0,4,4,94,0,0,0,0,0.0,0,0,0
47fe258b5a318b50f1c1a1069104e8eb699d6491,2013-01-07 18:42:14+00:00,0,5,10,97,0,0,0,0,0.0,0,0,0
b4505284f2e8145e46e398c494b25b44a3bd03b4,2013-01-07 18:42:30+00:00,0,1,0,60,0,0,0,0,0.0,0,0,0
20b10aed1bbe277745a74953b6dc73290bfa82fa,2013-01-10 03:29:28+00:00,3,20,2,82,0,165,133,535,1.0000001192092896,3,37,0
fbc366c1a551c05d8c1ebfdf92608b7062a22622,2013-01-10 04:10:54+00:00,1,1,1,46,0,32,32,187,0.9997055530548096,3,37,0
68edcd12b12818f773581397399ec73b055681d7,2013-01-10 05:29:24+00:00,1,12,2,56,0,61,61,194,0.999868631362915,0,0,0
4a5b5bc86eeb03e4d2c4914da6c2a258b15537d8,2013-01-10 05:40:17+00:00,1,3,3,12,0,30,30,176,0.0,3,35,0
a392a87389d39b5e2ad88f29df334d67f41188e9,2013-01-10 06:07:38+00:00,1,2,1,33,0,61,61,195,0.999868631362915,0,0,0
ef8563ab36c6b52834ee9c35f6f75a424cd9ceef,2013-01-10 06:58:29+00:00,4,123,39,17,1,303,133,837,1.0,0,0,0
9d33629b6d3f4ed3a2ee0f413090b48fa10e8560,2013-01-10 06:58:46+00:00,1,0,1,45,0,57,57,187,0.9999998211860657,0,0,0
6ec1a9ca524e350270c880ce21df8de53b20c33a,2013-01-10 07:02:47+00:00,0,20,2,108,0,0,0,0,0.0,0,0,0
91f6e69cc4f8a8e60fe48fdf70421665708c85cd,2013-01-10 07:07:45+00:00,0,13,2,120,0,0,0,0,0.0,0,0,0
41687c8fa8e77830a8ff3f2cefa05d8a586c5132,2013-01-10 07:13:02+00:00,3,35,4,15,0,1,1,23,0.0,0,0,0
1a7c91f6581c80122ed8cd1fdf4a8ca38c842453,2013-01-10 07:13:06+00:00,0,33,4,44,0,0,0,0,0.0,0,0,0
34917618d80580fafec98641b213c453d7f3fb39,2013-01-11 14:34:14+00:00,1,1,1,2,0,0,0,40,0.0,0,0,0
a950322b0794a451491d51bd8596623964c5b323,2013-01-11 16:42:02+00:00,1,1,1,23,0,0,0,49,0.0,2,0,0
628e393b9a251c3d2b9910c697b9e4ac4f3d8d6a,2013-01-11 20:04:47+00:00,1,13,7,47,1,136,136,369,0.9999995827674866,0,0,0
a721d590b4e13b641b3171a081e7d6a7b3d8b6f2,2013-01-12 20:46:44+00:00,3,31,5,38,1,235,141,764,1.0,3,36,0
35d4a47cb1f841c7bd207f5ae35061f4239711d2,2013-01-16 18:53:24+00:00,1,1,0,48,0,135,135,367,0.99984210729599,0,0,0
b66427eab95298a4a42d0801873b3d3e5d6c3b0f,2013-01-17 10:02:49+00:00,1,0,48,52,0,0,0,0,0.0,0,0,0
f8d729a17b5dfeb7b7896bf0719d719a5854b79c,2013-01-17 10:51:52+00:00,0,0,48,73,0,0,0,0,0.0,0,0,0
d3e6597f73c8e6f5fc88aa6afc62611fbd8be8bd,2013-01-17 19:28:28+00:00,1,3,3,42,0,0,0,0,0.0,0,0,0
f038f68ad8eca1147ef2d830b9f91c2ef0288f18,2013-01-18 03:50:55+00:00,0,3,3,75,0,0,0,0,0.0,0,0,0
985a906c6c078356cddedd0b3331031a6a84960c,2013-01-18 04:40:28+00:00,2,1,11,260,0,113,112,291,0.9991211891174316,0,0,0
c920ee57b801c1f2a83f5c9448671231a4d68f05,2013-01-18 12:39:41+00:00,0,1,11,78,0,0,0,0,0.0,0,0,0
347a52aa5ced6ff3fec8723ccfb8531fdbcf8d9c,2013-01-18 12:41:14+00:00,1,2,2,41,0,34,34,142,0.9997225999832153,0,0,0
16ba63ccde040a9558ec510a915c932d2996a0eb,2013-01-18 13:40:26+00:00,0,2,2,79,0,0,0,0,0.0,0,0,0
89c8cbbe0c8e1db50746ca0f5e68c754ec2d50b2,2013-01-19 12:07:34+00:00,2,13,4,34,0,167,135,559,1.0000001192092896,3,36,0
e1c4fe21d47df1ec10ef8a46aecdcb0ecfeac67e,2013-01-19 16:49:52+00:00,2,1,4,9,0,95,61,334,1.0,0,0,0
de32f1774f5e6491aa58075a5e8baad1a85ba330,2013-01-19 17:14:32+00:00,1,0,5,40,0,31,31,189,0.0,3,36,0
cf0a5089f585af4e271566d6b0da66be1e9c8ee5,2013-01-21 19:19:29+00:00,1,1,0,22,0,0,0,0,0.0,0,0,0
b7242a1ad10bc2a6db27a12223d96815c5074cb8,2013-01-21 19:27:41+00:00,0,1,0,68,0,0,0,0,0.0,0,0,0
c678a7b4026bbb7bebbae836017f67114d463e79,2013-01-21 19:55:08+00:00,1,2,2,17,0,0,0,0,0.0,0,0,0
297aa04beaee5e80845841f257723fc472fd6fd7,2013-01-21 21:15:04+00:00,1,2,2,43,0,135,135,366,1.0000001192092896,0,0,0
03893d9b7fffb4c679f9e104c29c8fb1d9cc9ec6,2013-01-21 23:34:11+00:00,1,2,2,56,0,26,26,108,0.9994115829467773,0,0,3
27e814ad7682c2bd7ae8af503a9dcca7840cde64,2013-01-22 01:21:08+00:00,1,4,0,18,0,61,61,195,1.0,0,0,0
ed559bb8b1cdfc1f0e9d0e0008a46f2e7765de85,2013-01-22 13:09:11+00:00,0,2,2,90,0,0,0,0,0.0,0,0,0
cd0cbada65042ec000522a00145078c4b2093dce,2013-01-22 13:10:19+00:00,0,1,1,66,0,0,0,0,0.0,0,0,0
3bf46609c88aac7e6b72baf407a32399106fc1a4,2013-01-22 13:11:14+00:00,0,13,7,106,0,0,0,0,0.0,0,0,0
47aa968f3ca18d610b1920025ed5f31a4735a15f,2013-01-22 14:40:24+00:00,0,2,2,60,0,0,0,0,0.0,0,0,0
a6360ca134623a9faecfe64b51e86f42bffb4dd9,2013-01-22 15:35:16+00:00,1,10,6,23,1,28,28,111,1.0,0,0,3
ca85b4ec6ce2428891d2e1ae72dad2b873c87bbe,2013-01-22 22:21:34+00:00,1,1,1,21,1,137,137,369,0.9994412660598755,0,0,0
6e53290acd02085424c548c6e149c3811325d314,2013-01-22 22:40:10+00:00,4,81,26,50,0,168,58,590,1.0000005960464478,0,0,0
b94510fc42ef851a425f2aeca1448b4fdb800d76,2013-01-23 01:45:00+00:00,0,81,26,77,0,0,0,0,0.0,0,0,0
472a5b47486e0bf0fa08a9532b73c4a293a830df,2013-01-23 01:53:16+00:00,0,1,1,64,0,0,0,0,0.0,0,0,0
1a87f15e6f8d22be6855424b46b80f66d178fe40,2013-01-23 02:48:31+00:00,0,5,4,63,0,0,0,0,0.0,0,0,0
30573b2d8bb60fa0d7368b5c1476a0a95db30a5c,2013-01-23 02:51:17+00:00,0,7,3,84,0,0,0,0,0.0,0,0,0
0c09d16b293c33ca953b646f7c844c15daf0132e,2013-01-23 03:43:50+00:00,0,10,6,87,0,0,0,0,0.0,0,0,0
c4ad8afba9315e13fa0488bd6977a3b2ed8e7872,2013-01-23 13:42:45+00:00,0,131,115,80,0,0,0,0,0.0,0,0,0
088f908d581eb3a51370eff017ff6000802e5340,2013-01-23 14:45:14+00:00,1,1,1,18,0,61,61,195,0.0,0,0,0
cc7bee19f0f1490d3bfd321bf94f6367c4ed3c7a,2013-01-23 14:45:44+00:00,1,2,12,24,0,139,139,373,1.000000238418579,0,0,0
e771aa93861355a704fa6650d59e14256ea0ee89,2013-01-23 16:28:30+00:00,2,4,2,51,0,200,139,569,0.9999998211860657,0,0,0
1cfe59299b1f81a070704a6a519f1329b4393a7a,2013-01-23 16:51:37+00:00,2,4,8,24,1,200,139,569,1.0,0,0,0
34268b16c397682be38f4147aa181f3ebf112e42,2013-01-23 17:32:56+00:00,1,5,3,45,0,26,26,109,0.9997133016586304,0,0,3
2bcc4a774a8ca1556bd95c32f044d818f3547a40,2013-01-23 21:25:48+00:00,1,7,4,141,1,137,137,369,0.9999174475669861,0,0,0
6e0ca583fed24f78a09297e0bdbb2063b27c0e65,2013-01-23 22:02:37+00:00,0,7,4,74,0,0,0,0,0.0,0,0,0
0af8ff940538357d3357814430be78dfdbdc4a94,2013-01-24 01:03:43+00:00,1,0,3,19,0,30,30,187,0.0,2,36,0
e21ef547f713416f18e1062aaeb5dba1db54064e,2013-01-24 01:06:40+00:00,0,0,3,83,0,0,0,0,0.0,0,0,0
ccea28db071e057d161567329d0844357789a5c3,2013-01-24 01:31:05+00:00,1,5,0,34,0,31,31,191,0.9973635673522949,2,37,0
ef52044c5f0411307ef2200fcb950bd84879266f,2013-01-24 01:32:03+00:00,1,0,4,193,0,30,30,186,0.0,3,35,0
b2427223c17d12f722f6da3109ed49cd1f1c0668,2013-01-24 01:34:55+00:00,0,5,0,95,0,0,0,0,0.0,0,0,0
beec48c8f80b14514c2f335db53b185251ee6335,2013-01-24 01:37:13+00:00,0,0,4,91,0,0,0,0,0.0,0,0,0
d4aaef1e9a15a8d37dcaabe89b46f3948329b5a5,2013-01-24 02:14:47+00:00,3,12,0,73,0,209,140,758,0.9999998807907104,2,36,0
ab2e7df8a9117a2839ec0f88eca57b564b1b02a2,2013-01-24 17:36:53+00:00,0,12,11,93,0,0,0,0,0.0,0,0,0
5861254d8f5df33820b333be8d7ee28b40da99a5,2013-01-24 17:47:55+00:00,1,17,0,27,0,31,31,202,0.9999266266822815,2,36,0
22623bd8c265b78b161542663ee980738441c307,2013-01-24 18:00:24+00:00,0,27,10,81,0,0,0,0,0.0,0,0,0
